university,130.111.228.119,45.0028000000,-68.6334000000,18.38900,45.33060,88.93440,62.63660,51.75320,88.96140,25.08160,105.21400,74.91880,136.13180,43.63540,55.89020,46.40140,47.32820,10,130.111.228.119,9
university,192.95.62.71,45.5078000000,-73.5804000000,29.02660,9.35000,67.75080,51.77700,57.39040,76.25720,29.77260,37.54260,55.41220,101.66900,27.18260,43.43940,19.02640,27.13020,22,192.95.62.71,8
university,65.174.252.75,21.2983000000,-157.7919000000,141.72740,132.21160,63.54720,99.85380,142.52400,85.12520,131.14860,110.59520,114.06960,108.25300,130.51660,143.33860,112.10240,119.10760,24,65.174.252.75,3
university,152.18.68.26,35.6473000000,-82.5512000000,31.72900,39.11620,88.14260,35.62440,33.31280,96.33740,20.94180,106.26240,68.56700,219.95760,25.46080,51.36700,37.31240,41.99860,37,152.18.68.26,20
university,198.246.1.105,38.5899000000,-90.3469000000,30.45660,74.20200,53.22400,28.73240,51.51540,57.31520,26.47380,32.41800,49.83640,165.04340,27.61960,42.72560,24.86660,7.44800,40,198.246.1.105,18
university,64.147.210.162,35.6271000000,-82.3936000000,31.32940,74.49520,83.07720,29.15140,24.39140,92.39440,26.18620,35.13120,56.54080,162.95300,10.17380,55.01780,25.18460,35.58440,44,64.147.210.162,20
university,206.206.136.6,35.2183000000,-105.9654000000,92.97900,109.56820,36.38860,42.77120,73.34940,46.39040,58.24160,53.74820,26.60020,131.44020,61.46620,80.09380,60.00340,96.95360,65,206.206.136.6,4
university,69.166.40.14,46.8387000000,-117.6443000000,114.81540,90.33960,33.55340,72.83020,99.62420,7.04900,79.75860,49.52760,60.32100,72.75500,69.42460,96.55180,49.07980,82.01060,71,69.166.40.14,14
university,198.187.154.7,36.3555000000,-95.6029000000,43.32740,58.28860,84.08980,19.85320,41.94820,63.48220,52.89540,109.06480,74.66300,154.66400,48.10620,53.49140,31.78520,34.48960,75,198.187.154.7,18
university,129.101.119.250,46.8363000000,-116.6846000000,83.65920,93.25880,30.72400,58.70100,96.02520,8.93320,72.82300,54.39880,66.46820,120.01920,70.14580,80.40300,49.58380,56.44220,86,129.101.119.250,13
university,143.69.2.10,31.5273000000,-110.3607000000,25.37300,57.34920,86.76300,80.99920,36.74040,113.15680,16.16480,43.19375,103.53620,141.81380,30.06700,59.62175,33.84260,96.67240,91,143.69.2.10,2
university,24.39.181.223,43.1548000000,-77.6156000000,20.36640,40.33520,81.53000,57.91840,67.12780,92.08480,23.57160,58.66660,81.32500,150.40340,43.00320,57.89100,32.54100,46.54180,94,24.39.181.223,18
university,147.134.13.145,41.2917000000,-96.1711000000,73.85120,58.19440,74.98480,25.92960,59.38380,88.87980,60.86460,36.43640,45.08180,87.20720,37.60440,55.82560,30.60580,31.96280,95,147.134.13.145,9
university,204.184.39.242,38.8817000000,-92.4020000000,53.27700,48.27020,65.37780,34.39880,103.92720,65.66400,31.64940,26.97620,43.47140,103.42320,52.65120,45.38220,28.05820,34.03840,96,204.184.39.242,16
university,69.88.161.15,26.5529000000,-81.9486000000,49.73040,37.80500,93.58640,44.60600,33.67020,122.33320,36.13160,57.17080,98.46040,112.81220,45.30180,79.85760,48.94540,59.68380,97,69.88.161.15,19
university,204.128.145.134,43.1154000000,-77.5576000000,77.98700,38.10540,83.36800,45.69340,107.69800,78.87480,31.68540,25.95920,59.97620,91.91220,37.69560,50.72020,24.58080,27.37740,99,204.128.145.134,18
university,12.2.169.230,41.7643000000,-91.6326000000,37.92500,40.49960,66.54740,39.12500,104.52380,63.79100,38.64260,24.53280,60.01640,156.81440,35.71740,40.31480,18.53840,38.53300,101,12.2.169.230,14
university,209.87.192.35,26.1209000000,-80.1273000000,39.59640,32.47040,85.66740,37.81360,0.96480,93.25340,29.59020,58.54880,61.65420,170.64180,28.25380,83.45580,47.97940,62.31960,106,209.87.192.35,12
