university,165.91.22.70,30.6521000000,-96.3410000000,59.20300,52.21380,47.46840,4.92480,35.32880,97.27540,48.62780,36.97200,41.37760,71.87540,30.15840,47.91280,31.64140,34.19660,2,165.91.22.70,49
university,192.185.184.42,29.8301000000,-95.4739000000,47.41100,54.00580,48.95180,8.48180,41.44460,69.26380,47.37520,45.27500,35.21820,109.71960,50.88360,58.16400,32.59780,33.08720,4,192.185.184.42,36
university,192.101.80.249,38.9822000000,-80.2008000000,40.99620,41.86620,77.26060,47.59060,64.09140,82.44620,37.81520,31.47740,68.26060,159.69640,43.58500,44.23160,24.00800,36.47020,8,192.101.80.249,22
university,198.20.236.235,29.8301000000,-95.4739000000,82.32200,54.87840,22.84140,68.46640,106.94760,62.76640,76.52040,50.56500,43.36200,89.56840,56.31040,84.06180,56.45360,45.50080,12,198.20.236.235,36
university,162.144.1.5,40.2181000000,-111.6133000000,89.89500,54.95220,23.00040,58.94540,101.08940,61.27200,76.71840,109.73080,46.14340,101.18380,56.46580,83.64700,55.25420,43.45620,13,162.144.1.5,32
university,128.230.171.184,43.0377000000,-76.1396000000,45.90440,37.01660,82.34640,36.02060,60.55060,77.75280,30.77140,24.79260,57.89280,129.51020,36.44000,37.81200,23.69720,23.19540,15,128.230.171.184,23
university,144.92.9.185,43.0761000000,-89.4104000000,41.81920,38.48560,64.20380,35.28040,66.43600,78.25820,34.73980,96.66680,56.60320,151.45780,34.50180,60.18260,16.50060,29.40420,16,144.92.9.185,46
university,129.79.78.179,39.2499000000,-86.4555000000,36.89080,36.06480,64.50320,32.76620,47.48980,65.37280,28.31720,19.09640,48.52580,167.77400,30.22240,32.81700,13.58660,19.00140,18,129.79.78.179,50
university,158.135.1.242,30.7142000000,-95.5482000000,53.97620,49.72620,61.84520,7.40140,40.67000,74.62380,45.06480,38.28040,68.55200,161.38660,28.35020,70.04780,31.67780,34.16900,19,158.135.1.242,39
university,69.195.124.123,40.2181000000,-111.6133000000,91.92380,54.88280,22.88100,62.45040,107.88400,66.09280,58.90520,55.27120,32.33140,56.24160,56.39340,90.87560,56.44320,43.49080,26,69.195.124.123,32
university,192.203.233.224,40.4998000000,-80.1842000000,23.24500,33.44940,64.91160,39.78760,37.72920,73.22900,18.70660,28.52820,64.33820,131.22960,24.58520,38.40680,23.53520,44.86120,27,192.203.233.224,37
university,192.254.143.184,29.8301000000,-95.4739000000,115.23700,54.93800,22.79560,65.21260,108.06980,64.98780,76.44640,55.81550,45.63980,136.84380,70.71040,80.85240,56.04180,45.46580,30,192.254.143.184,36
university,140.225.129.5,44.9358000000,-93.1631000000,35.06360,36.89680,56.91000,37.98260,54.07000,56.18700,37.27320,7.37520,74.03080,139.56720,30.45080,66.36620,14.98400,29.64400,31,140.225.129.5,36
university,208.106.145.62,33.7248000000,-112.0889000000,81.65120,91.15180,22.88440,46.90180,93.89620,85.22400,80.51460,59.38300,52.15600,111.91580,79.59280,77.40940,61.41100,56.72160,33,208.106.145.62,30
university,66.132.137.65,33.7516000000,-84.3915000000,45.97380,41.94560,92.59360,34.50320,2.14440,102.52980,33.65400,105.99020,61.56420,136.82340,28.71460,57.20480,49.68500,53.19840,41,66.132.137.65,27
university,199.17.165.100,44.9679000000,-93.0884000000,47.61280,50.50520,76.09120,43.82820,74.68400,74.66480,42.59540,13.57680,64.85680,160.43780,36.97560,46.12960,21.38560,30.46380,45,199.17.165.100,36
university,205.175.158.144,39.8017000000,-89.6437000000,65.60020,49.27600,66.77860,41.45260,80.56740,68.70660,41.34600,113.38720,62.42640,178.50320,39.98940,46.18780,21.73040,35.05540,46,205.175.158.144,26
university,97.74.46.128,33.6119000000,-111.8906000000,70.41500,81.58160,19.66740,54.68680,92.71580,122.22640,67.38560,114.44240,81.05240,59.52380,38.53660,68.63040,58.91180,69.46820,47,97.74.46.128,31
university,50.63.119.1,33.6119000000,-111.8906000000,78.04240,80.98180,20.31060,52.02020,87.05720,120.05200,67.79300,58.18380,78.63000,76.50440,39.10660,74.77140,58.93240,72.21840,48,50.63.119.1,31
university,198.30.143.4,41.6972000000,-81.1974000000,32.39340,18.19940,83.81340,54.57240,57.80300,104.83360,16.73420,26.41160,59.38020,162.04020,35.16500,53.49080,27.17620,42.11100,50,198.30.143.4,30
university,206.206.201.38,33.4148000000,-111.9093000000,83.25400,56.81640,41.49640,22.09120,61.36540,85.86380,51.44000,24.36460,16.09100,91.94400,61.12180,46.57200,24.86100,29.22420,54,206.206.201.38,31
university,205.167.138.242,36.6184000000,-79.5372000000,26.75780,19.53480,73.87320,47.13560,42.47740,73.00980,17.53680,37.22260,75.91900,113.58060,28.65340,46.98980,36.16540,126.34820,56,205.167.138.242,26
university,216.8.94.110,39.8017000000,-89.6437000000,36.96260,36.30580,61.37860,31.89820,55.25740,60.98960,31.26720,23.26920,51.31460,159.98920,34.20220,36.76220,17.13460,31.23520,61,216.8.94.110,26
university,75.103.116.44,33.7248000000,-112.0889000000,82.09460,89.92160,22.31200,47.20280,95.35400,84.05180,77.68120,58.97800,51.48640,98.56700,70.58520,79.69640,61.29500,52.48220,69,75.103.116.44,30
university,72.237.4.113,43.1548000000,-75.1426000000,15.87840,9.13960,77.30220,54.05600,41.24960,79.29840,15.59360,39.33580,65.71480,146.94280,30.59880,67.73960,33.91080,69.71860,72,72.237.4.113,26
university,198.57.160.136,40.2181000000,-111.6133000000,84.23920,56.74020,23.98380,64.98420,110.54620,67.54460,77.09480,51.48180,43.00220,113.73260,56.44200,91.68340,56.51360,42.73560,78,198.57.160.136,32
university,168.26.188.254,33.9410000000,-83.4341000000,62.87680,42.10340,70.27080,29.97940,23.09600,91.17120,25.61020,29.73820,64.26220,125.99260,17.87360,52.64320,24.86040,59.43420,80,168.26.188.254,33
university,216.151.6.214,45.2160000000,-122.6667000000,76.43140,90.56120,19.58960,65.81900,107.42240,3.68980,83.89380,52.45440,43.45060,54.00260,70.35860,100.89460,45.45560,65.45600,87,216.151.6.214,26
university,67.51.164.90,44.9429000000,-123.0351000000,100.32980,94.02300,37.95460,65.11960,94.37480,13.82180,80.18240,51.57000,51.58180,163.66260,81.68340,82.44320,49.88960,157.29120,89,67.51.164.90,23
university,198.64.138.145,39.6237000000,-104.8738000000,14.09440,6.77500,70.67900,33.26980,27.76140,73.45080,5.57500,29.79400,86.18980,123.87260,14.97620,46.69840,27.03840,45.12520,109,198.64.138.145,25
university,192.154.62.21,36.0714000000,-79.7679000000,24.89300,18.31720,78.41200,35.34760,31.85840,122.01100,14.69720,38.46900,69.63440,155.32200,23.98220,52.88500,27.27040,46.80140,111,192.154.62.21,24
university,74.86.192.45,32.9299000000,-96.8353000000,50.27640,44.65860,43.00440,1.87400,32.18560,53.04920,40.67680,33.26500,29.14920,58.60560,21.31120,51.59560,25.51880,26.19340,117,74.86.192.45,41
university,66.18.110.50,35.2271000000,-80.8431000000,43.73140,28.37560,84.70460,24.35980,36.54620,74.22000,30.48975,54.54820,60.64420,155.30220,26.81440,44.08820,37.06440,32.94520,126,66.18.110.50,22
university,130.253.2.7,39.7388000000,-104.4083000000,50.24220,53.43820,61.17060,50.25080,68.95040,55.46920,45.48200,39.76540,40.04720,190.05140,51.02680,47.97560,31.19260,33.77440,128,130.253.2.7,25
university,192.231.160.36,44.9555000000,-93.1670000000,38.09060,38.03875,61.56660,35.02420,55.23320,62.71780,31.31720,6.00100,58.08980,49.91225,34.53740,62.57560,36.47880,25.86340,129,192.231.160.36,36
university,198.1.75.143,40.2181000000,-111.6133000000,78.38180,55.27360,23.14580,62.03000,111.76980,64.60760,76.74060,51.17560,43.06580,119.12740,56.32040,92.17440,55.95400,42.59340,132,198.1.75.143,32
university,50.203.85.67,47.4793000000,-121.5430000000,82.39125,85.32820,19.86280,63.89420,90.01140,6.58020,84.90140,68.28480,45.55360,130.96000,73.01600,77.07600,72.93080,67.09440,137,50.203.85.67,33
university,192.186.244.40,33.6119000000,-111.8906000000,78.20020,79.57080,19.13040,51.74200,119.45640,119.31800,67.34420,53.85080,78.71300,171.19500,39.32840,76.16560,53.83080,68.78820,140,192.186.244.40,31
university,72.167.13.11,33.6119000000,-111.8906000000,70.96000,83.24500,20.39660,55.82460,82.65700,119.58940,67.80940,53.78660,79.21840,154.54060,38.54580,83.21060,58.88800,71.35240,143,72.167.13.11,31
university,198.57.210.145,40.2181000000,-111.6133000000,108.70920,55.31800,23.61420,62.07140,135.96300,65.13980,76.90620,51.24300,44.92300,134.72280,56.41880,98.51260,55.88720,46.05200,144,198.57.210.145,32
university,50.62.77.223,33.6119000000,-111.8906000000,79.08980,77.60640,20.59500,51.85920,84.15940,122.91600,70.36820,53.78920,82.29360,172.66240,41.20500,80.66080,55.21680,76.52360,152,50.62.77.223,31
university,198.11.7.250,34.8058000000,-96.7046000000,48.53020,55.73020,56.63600,14.03660,43.21520,64.80040,54.44080,36.77880,44.69760,66.72400,34.37960,60.80420,32.21920,36.51460,154,198.11.7.250,39
university,198.154.206.51,29.8301000000,-95.4739000000,86.18580,55.00640,22.85800,66.99900,106.42880,117.65100,76.41360,49.83940,45.56820,115.46880,55.32560,95.58920,57.44580,44.45760,161,198.154.206.51,36
university,150.253.10.36,44.9645000000,-93.2617000000,37.55920,39.97600,102.93280,35.37060,61.86840,62.32140,32.40960,23.49500,53.82840,183.35000,39.07940,35.73640,17.96480,29.40480,164,150.253.10.36,36
university,128.193.4.112,44.5642000000,-123.2790000000,99.66460,93.69320,28.26080,58.28820,85.69380,5.96020,75.07060,48.34000,59.62680,161.85800,72.04380,83.18800,47.25220,70.41620,175,128.193.4.112,23
university,128.42.206.11,29.7176000000,-95.4188000000,50.71720,48.74180,42.63020,7.79960,43.78020,66.17920,47.06200,36.62540,38.07020,91.53440,45.56400,62.95340,30.20060,33.45840,177,128.42.206.11,36
university,66.39.95.22,40.4531000000,-79.9294000000,19.25240,26.09540,68.15720,44.32460,39.06800,84.26400,11.52480,23.94580,59.52180,255.96840,25.98720,41.68560,27.79260,38.76580,179,66.39.95.22,33
university,140.88.101.185,45.0724000000,-93.1874000000,42.84960,36.46500,55.76020,39.00200,57.23400,57.20360,36.95360,2.12920,76.07620,44.77920,29.35100,39.46840,9.96140,20.18920,180,140.88.101.185,36
university,67.211.55.14,32.7831000000,-96.8067000000,46.14520,40.77360,64.87980,2.17940,39.45300,67.60780,42.09360,35.67160,29.21060,219.91840,24.68800,49.72240,25.79400,27.93820,186,67.211.55.14,39
