Oregon Health & Science University (OR)	www.ohsu.edu
Oregon Institute of Technology (OR)	www.oit.edu
Oregon State University (OR)	oregonstate.edu
Otis College of Art & Design (CA)	www.otis.edu
Ottawa University (KS)	www.ottawa.edu
Otterbein University (OH)	www.otterbein.edu
Ouachita Baptist University (AR)	www.obu.edu
Our Lady of Holy Cross College (LA)	www.olhcc.edu
Our Lady of the Lake College (LA)	www.ololcollege.edu
Our Lady of the Lake University (TX)	www.ollusa.edu
Ozark Christian College (MO)	occ.edu
Queens University of Charlotte (NC)	www.queens.edu
Quincy University (IL)	www.quincy.edu
Quinnipiac University (CT)	www.quinnipiac.edu
Radford University (VA)	www.radford.edu
Ramapo College of New Jersey (NJ)	www.ramapo.edu
Randolph College (VA)	www.randolphcollege.edu
Randolph-Macon College (VA)	www.rmc.edu
Ranken Technical College (MO)	www.ranken.edu
Rasmussen College (FL / IL / MN / ND / WI)	www.rasmussen.edu
Reconstructionist Rabbinical College (PA)	www.rrc.edu
Reed College (OR)	www.reed.edu
Reformed Theological Seminary (MS)	www.rts.edu
Regent University (VA)	www.regent.edu
Regis College (MA)	www.regiscollege.edu
Regis University (CO)	www.regis.edu
Reinhardt University (GA)	www.reinhardt.edu
Rensselaer Polytechnic Institute (NY)	www.rpi.edu
Research College of Nursing (MO)	researchcollege.edu
Resurrection University (IL)	resu.edu
Rhode Island College (RI)	www.ric.edu
Rhode Island School of Design (RI)	www.risd.edu
Rhodes College (TN)	www.rhodes.edu
Rice University (TX)	www.rice.edu
Richard Stockton College of New Jersey (NJ)	www.stockton.edu
Richmont Graduate University (TN)	richmont.edu
Rider University (NJ)	www.rider.edu
Ringling College of Art & Design (FL)	www.ringling.edu
Ripon College (WI)	www.ripon.edu
Rivier University (NH)	www.rivier.edu
Roanoke College (VA)	roanoke.edu
Robert Morris University (PA)	www.rmu.edu
Robert Morris University–Illinois (IL)	www.robertmorris.edu
Roberts Wesleyan College (NY)	www.roberts.edu
Rochester College (MI)	www.rc.edu
Rochester Institute of Technology (NY)	www.rit.edu
Rockford University (IL)	www.rockford.edu
Rockhurst University (MO)	www.rockhurst.edu
Rocky Mountain College (MT)	www.rocky.edu
Rocky Mountain College of Art & Design (CO)	www.rmcad.edu
Roger Williams University (RI)	www.rwu.edu
Rogers State University (OK)	www.rsu.edu
Rollins College (FL)	www.rollins.edu
Roosevelt University (IL)	www.roosevelt.edu
Rosalind Franklin University of Medicine & Science (IL)	www.rosalindfranklin.edu
Rose-Hulman Institute of Technology (IN)	www.rose-hulman.edu
Roseman University of Health Sciences (AZ)	www.roseman.edu
Rosemont College (PA)	www.rosemont.edu
Rowan University (NJ)	www.rowan.edu
Rush University (IL)	www.rushu.rush.edu
Rust College (MS)	www.rustcollege.edu
Rutgers University–Camden (NJ)	www.camden.rutgers.edu
Rutgers University–New Brunswick (NJ)	nb.rutgers.edu
Rutgers University–Newark (NJ)	www.newark.rutgers.edu
Tabor College (KS)	www.tabor.edu
Talladega College (AL)	www.talladega.edu
Tarleton State University (TX)	www.tarleton.edu
Taylor University (IN)	www.taylor.edu
TCM International Institute (IN)	www.tcmi.org
Temple University (PA)	www.temple.edu
Tennessee State University (TN)	www.tnstate.edu
Tennessee Technological University (TN)	www.tntech.edu
Tennessee Wesleyan College (TN)	www.twcnet.edu
Texas A&M International University (TX)	www.tamiu.edu
Texas A&M University (TX)	www.tamu.edu
Texas A&M University–Central Texas (TX)	www.tamuct.org
Texas A&M University–Commerce (TX)	www.tamuc.edu
Texas A&M University–Corpus Christi (TX)	www.tamucc.edu
Texas A&M University–Galveston (TX)	www.tamug.edu
Texas A&M University Health Science Center (TX)	medicine.tamhsc.edu
Texas A&M University–Kingsville (TX)	www.tamuk.edu
Texas A&M University–San Antonio (TX) (operates as branch of Texas A&M University–Kingsville)	en.wikipedia.org
Texas A&M University–Texarkana (TX)	tamut.edu
Texas Chiropractic College (TX)	www.txchiro.edu
Texas Christian University (TX)	www.tcu.edu
Texas College (TX)	www.texascollege.edu
Texas Lutheran University (TX)	www.tlu.edu
Texas Southern University (TX)	www.tsu.edu
Texas State University–San Marcos (TX)	www.txstate.edu
Texas Tech University (TX)	www.ttu.edu
Texas Tech University Health Sciences Center (TX)	www.ttuhsc.edu
Texas Wesleyan University (TX)	txwes.edu
Texas Woman's University (TX)	www.twu.edu
Thiel College (PA)	www.thiel.edu
Thomas Aquinas College (CA)	www.thomasaquinas.edu
Thomas University (GA)	www.thomasu.edu
Thomas College (ME)	www.thomas.edu
Thomas Edison State College (NJ)	www.tesc.edu
Thomas Jefferson University (PA)	www.jefferson.edu
Thomas M. Cooley Law School (MI)	www.cooley.edu
Thomas More College (KY)	www.thomasmore.edu
The Thomas More College of Liberal Arts (NH)	www.thomasmorecollege.edu
Thunderbird School of Global Management (AZ)	www.thunderbird.edu
Tiffin University (OH)	www.tiffin.edu
Toccoa Falls College (GA)	www.tfc.edu
Tougaloo College (MS)	www.tougaloo.edu
Touro College (NY)	www.touro.edu
Touro College Los Angeles (CA)	legacy.touro.edu
Touro University California (CA)	www.tu.edu
Touro University Nevada (NV)	tun.touro.edu
Touro University Worldwide (CA)	www.tuw.edu
Towson University (MD)	www.towson.edu
Toyota Technological Institute at Chicago (IL)	www.ttic.edu
Transylvania University (KY)	www.transy.edu
Trevecca Nazarene University (TN)	www.trevecca.edu
Trident University International (CA)	www.trident.edu
Trine University (IN)	www.trine.edu
Trinity Bible College (ND)	www.trinitybiblecollege.edu
Trinity Christian College (IL)	www.trnty.edu
Trinity College (CT)	www.trincoll.edu
Trinity College of Nursing & Health Sciences (IL)	www.trinitycollegeqc.edu
Trinity Lutheran Seminary (OH)	www.tlsohio.edu
Trinity University (DC)	www.trinitydc.edu
Trinity College of Florida (FL)	www.trinitycollege.edu
Trinity International University (IL)	www.tiu.edu
Trinity Lutheran College (WA)	www.tlc.edu
Trinity University (TX)	new.trinity.edu
Troy University (AL)	www.troy.edu
Truett-McConnell College (GA)	www.truett.edu
Truman State University (MO)	www.truman.edu
Tufts University (MA)	www.tufts.edu
Tulane University (LA)	tulane.edu
Turtle Mountain Community College (ND)	www.tm.edu
Tusculum College (TN)	www.tusculum.edu
Tuskegee University (AL)	www.tuskegee.edu
Unification Theological Seminary (NY)	www.uts.edu
Uniformed Services University of the Health Sciences (MD)	www.usuhs.mil
Union College (KY)	www.unionky.edu
Union College (NE)	www.ucollege.edu
Union College (NY)	www.union.edu
Union Graduate College (NY)	www.uniongraduatecollege.edu
Union Institute & University (OH)	www.myunion.edu
Union Presbyterian Seminary (VA)	www.upsem.edu
Union Theological Seminary (NY)	www.utsnyc.edu
Union University (TN)	www.uu.edu
United States Air Force Academy (CO)	www.usafa.af.mil
United States Army Command & General Staff College (KS)	en.wikipedia.org
United States Army War College (PA)	www.carlisle.army.mil
United States Coast Guard Academy (CT)	en.wikipedia.org
United States Merchant Marine Academy (NY)	www.usmma.edu
United States Military Academy (NY)	www.usma.edu
United States Naval Academy (MD)	www.usna.edu
United States Naval War College (RI)	www.usnwc.edu
United States Sports Academy (AL)	ussa.edu
United States University (CA)	www.usuniversity.edu
United Theological Seminary (OH)	united.edu
United Theological Seminary of the Twin Cities (MN)	www.unitedseminary.edu
Unity College (ME)	www.unity.edu
Universidad Adventista de las Antillas (PR)	www.uaa.edu
Universidad Central de Bayamón (PR)	www.ucb.edu.pr
Universidad Central del Caribe (PR)	www.uccaribe.edu
Universidad del Sagrado Corazón (PR)	www.sagrado.edu
Universidad Interamericana de Puerto Rico (PR)	www.inter.edu
Universidad Interamericana de Puerto Rico (PR) Aguadilla Campus	aguadilla.inter.edu
Universidad Interamericana de Puerto Rico (PR) Arecibo Campus	www.arecibo.inter.edu
Universidad Interamericana de Puerto Rico (PR) Barranquitas Campus	www.br.inter.edu
Universidad Interamericana de Puerto Rico (PR) Bayamón Campus	bayamon.inter.edu
Universidad Interamericana de Puerto Rico (PR) Fajardo Campus	fajardo.inter.edu
Universidad Interamericana de Puerto Rico (PR) Guayama Campus	www.guayama.inter.edu
Universidad Interamericana de Puerto Rico (PR) Metropolitan Campus	www.metro.inter.edu
Universidad Interamericana de Puerto Rico (PR) Ponce Campus	ponce.inter.edu
Universidad Interamericana de Puerto Rico (PR) San Germán Campus	www.sg.inter.edu
Universidad Interamericana de Puerto Rico (PR) School of Law	www.derecho.inter.edu
Universidad Interamericana de Puerto Rico (PR) School of Optometry	www.optonet.inter.edu
Universidad Politecnica de Puerto Rico (PR)	www.pupr.edu
University System of Maryland (MD)	www.usmd.edu
Upper Iowa University (IA)	www.uiu.edu
Urbana University (OH)	www.urbana.edu
Ursinus College (PA)	www.ursinus.edu
Ursuline College (OH)	www.ursuline.edu
Utah State University (UT)	www.usu.edu
Utah Valley University (UT)	www.uvu.edu
Utica College (NY)	www.utica.edu
University of Advancing Technology (AZ)	www.uat.edu
University of Akron (OH)	www.uakron.edu
University of Alabama (AL)	www.ua.edu
University of Alabama–Birmingham (AL)	www.uab.edu
University of Alabama–Huntsville (AL)	www.uah.edu
University of Alaska System (AK)	www.alaska.edu
University of Alaska System (AK) Anchorage	www.uaf.edu
University of Alaska System (AK) Fairbanks	www.alaska.edu
University of Alaska System (AK) Southeast (Juneau)	www.uas.alaska.edu
University of Arizona (AZ)	www.arizona.edu
University of Arkansas (AR)	www.uark.edu
University of Arkansas–Fort Smith (AR)	uafs.edu
University of Arkansas–Little Rock (AR)	ualr.edu
University of Arkansas for Medical Sciences (AR)	www.uams.edu
University of Arkansas–Monticello (AR)	www.uamont.edu
University of Arkansas–Pine Bluff (AR)	www.uapb.edu
University of Arkansas System (AR)	www.uasys.edu
University of Baltimore (MD)	www.ubalt.edu
University of Bridgeport (CT)	www.bridgeport.edu
University of California–Berkeley (CA)	www.berkeley.edu
University of California–Davis (CA)	www.ucdavis.edu
University of California Hastings College of the Law (CA)	www.uchastings.edu
University of California–Irvine (CA)	uci.edu
University of California–Los Angeles (CA)	www.ucla.edu
University of California–Merced (CA)	www.ucmerced.edu
University of California–Riverside (CA)	www.ucr.edu
University of California–San Diego (CA)	ucsd.edu
University of California–San Francisco (CA)	www.ucsf.edu
University of California–Santa Barbara (CA)	www.ucsb.edu
University of California–Santa Cruz (CA)	www.ucsc.edu
University of California System (CA)	www.universityofcalifornia.edu
University of Central Arkansas (AR)	uca.edu
University of Central Florida (FL)	www.ucf.edu
University of Central Missouri (MO)	www.ucmo.edu
University of Central Oklahoma (OK)	www.uco.edu
University of Charleston (WV)	www.ucwv.edu
University of Chicago (IL)	www.uchicago.edu
University of Cincinnati (OH)	www.uc.edu
University of Cincinnati–Blue Ash (OH)	www.ucblueash.edu
University of Colorado–Boulder (CO)	www.colorado.edu
University of Colorado–Colorado Springs (CO)	www.uccs.edu
University of Colorado–Denver (CO)	www.ucdenver.edu
University of Colorado System (CO)	www.cu.edu
University of Connecticut (CT)	www.uconn.edu
University of Dallas (TX)	www.udallas.edu
University of Dayton (OH)	www.udayton.edu
University of Delaware (DE)	www.udel.edu
University of Denver (CO)	www.du.edu
University of the District of Columbia (DC)	www.udc.edu
University of Detroit Mercy (MI)	www.udmercy.edu
University of Dubuque (IA)	www.dbq.edu
University of Evansville (IN)	www.evansville.edu
The University of Findlay (OH)	www.findlay.edu
University of Florida (FL)	www.ufl.edu
University of Georgia (GA)	www.uga.edu
University of Great Falls (MT)	www.ugf.edu
University of Guam (GU)	www.uog.edu
University of Hartford (CT)	www.hartford.edu
University of Hawaii–Hilo (HI)	hilo.hawaii.edu
University of Hawaii–Manoa (HI)	manoa.hawaii.edu
University of Hawaii System (HI)	www.hawaii.edu
University of Hawaii–West O'ahu (HI)	www.uhwo.hawaii.edu
University of Houston (TX)	www.uh.edu
University of Houston–Clear Lake (TX)	www.uhcl.edu
University of Houston–Downtown (TX)	www.uhd.edu
University of Houston–Victoria (TX)	www.uhv.edu
University of Idaho (ID)	www.uidaho.edu
University of Illinois–Chicago (IL)	www.uic.edu
University of Illinois–Springfield (IL)	www.uis.edu
University of Illinois System (IL)	www.uic.edu
University of Illinois–Urbana-Champaign (IL)	illinois.edu
University of Indianapolis (IN)	www.uindy.edu
University of Iowa (IA)	www.uiowa.edu
University of Jamestown (ND)	www.uj.edu
University of Kansas (KS)	www.ku.edu
University of Kansas Medical Center (KS)	www.kumc.edu
University of Kentucky (KY)	www.uky.edu
University of La Verne (CA)	laverne.edu
University of Louisiana–Monroe (LA)	www.ulm.edu
University of Louisiana–Lafayette (LA)	www.louisiana.edu
University of Louisville (KY)	louisville.edu
University of Maine (ME)	umaine.edu
University of Maine–Augusta (ME)	www.uma.edu
University of Maine–Farmington (ME)	www.umf.maine.edu
University of Maine–Fort Kent (ME)	www.umfk.edu
University of Maine–Machias (ME)	machias.edu
University of Maine–Presque Isle (ME)	www.umpi.edu
University of Maine School of Law (ME)	mainelaw.maine.edu
University of Maine System (ME)	www.maine.edu
University of Mary (ND)	www.umary.edu
University of Mary Hardin-Baylor (TX)	www.umhb.edu
University of Mary Washington (VA)	www.umw.edu
University of Maryland–Baltimore	www.umaryland.edu
University of Maryland–Baltimore County	www.umbc.edu
University of Maryland–College Park	www.umd.edu
University of Maryland–Eastern Shore	www.umes.edu
University of Maryland–University College	www.umuc.edu
University of Massachusetts–Amherst (MA)	www.umass.edu
University of Massachusetts–Boston (MA)	www.umb.edu
University of Massachusetts–Dartmouth (MA)	www.umassd.edu
University of Massachusetts–Lowell (MA)	www.uml.edu
University of Massachusetts Medical School at Worcester (MA)	www.umassmed.edu
University of Massachusetts System (MA)	www.massachusetts.edu
University of Medicine & Dentistry of New Jersey (NJ)	www.umdnj.edu
University of Memphis (TN)	www.memphis.edu
University of Miami (FL)	www.miami.edu
University of Michigan (MI)	www.umich.edu
University of Michigan–Dearborn (MI)	umdearborn.edu
University of Michigan–Flint (MI)	www.umflint.edu
University of Minnesota–Crookston (MN)	www.crk.umn.edu
University of Minnesota–Duluth (MN)	www.d.umn.edu
University of Minnesota–Morris (MN)	www.morris.umn.edu
University of Minnesota–Rochester (MN)	www.r.umn.edu
University of Minnesota–Twin Cities (MN)	www.umn.edu
University of Mississippi (MS)	www.olemiss.edu
University of Mississippi Medical Center (MS)	www.umc.edu
University of Missouri (MO)	missouri.edu
University of Missouri–Kansas City (MO)	www.umkc.edu
University of Missouri–Saint Louis (MO)	www.umsl.edu
University of Missouri System (MO)	www.umsystem.edu
University of Mobile (AL)	www.umobile.edu
University of Montana–Missoula (MT)	www.umt.edu
University of Montana–Western (MT)	www.umwestern.edu
University of Montevallo (AL)	www.montevallo.edu
University of Mount Olive (NC)	www.umo.edu
University of Mount Union (OH)	www.mountunion.edu
University of Nebraska–Kearney (NE)	www.unk.edu
University of Nebraska–Lincoln (NE)	www.unl.edu
University of Nebraska Medical Center (NE)	www.unmc.edu
University of Nebraska–Omaha (NE)	www.unomaha.edu
University of Nebraska System (NE)	nebraska.edu
University of Nevada–Las Vegas (NV)	www.unlv.edu
University of Nevada–Reno (NV)	www.unr.edu
University of New England (ME)	www.une.edu
University of New Hampshire (NH)	www.unh.edu
University of New Hampshire at Manchester (NH)	manchester.unh.edu
University of New Hampshire School of Law (NH)	law.unh.edu
University of New Haven (CT)	www.newhaven.edu
University of New Mexico (NM)	www.unm.edu
University of New Orleans (LA)	www.uno.edu
University of North Alabama (AL)	www.una.edu
University of North Carolina–Asheville (NC)	www.unca.edu
University of North Carolina–Chapel Hill (NC)	unc.edu
University of North Carolina–Charlotte (NC)	www.uncc.edu
University of North Carolina–Greensboro (NC)	www.uncg.edu
University of North Carolina–Pembroke (NC)	www.uncp.edu
University of North Carolina–School of the Arts (NC)	www.uncsa.edu
University of North Carolina–Wilmington (NC)	uncw.edu
University of North Dakota (ND)	und.edu
University of North Florida (FL)	www.unf.edu
University of North Georgia (GA)	ung.edu
University of North Texas (TX)	www.unt.edu
University of North Texas Health Science Center (TX)	web.unthsc.edu
University of Northern Colorado (CO)	www.unco.edu
University of Northern Iowa (IA)	www.uni.edu
University of Northwestern Ohio (OH)	www.unoh.edu
University of Northwestern–Saint Paul (MN)	www.unwsp.edu
University of Notre Dame (IN)	nd.edu
University of Oklahoma (OK)	www.ou.edu
University of Oklahoma Health Sciences Center (OK)	www.ouhsc.edu
University of Oklahoma–Tulsa (OK)	www.ou.edu
University of Oregon (OR)	uoregon.edu
University of the Ozarks (AR)	www.ozarks.edu
Valdosta State University (GA)	www.valdosta.edu
Valencia College (FL)	valenciacollege.edu
Valley City State University (ND)	www.vcsu.edu
Valley Forge Christian College (PA)	www.vfcc.edu
Valparaiso University (IN)	www.valpo.edu
Vanderbilt University (TN)	www.vanderbilt.edu
VanderCook College of Music (IL)	www.vandercook.edu
Vanguard University of Southern California (CA)	www.vanguard.edu
Vassar College (NY)	www.vassar.edu
Vaughn College of Aeronautics & Technology (NY)	www.vaughn.edu
Vermont College of Fine Arts (VT)	vcfa.edu
Vermont Law School (VT)	www.vermontlaw.edu
Vermont Technical College (VT)	www.vtc.edu
Victory University (TN)	www.victory.edu
Villa Maria College (NY)	www.villa.edu
Villanova University (PA)	www.villanova.edu
Vincennes University (IN)	www.vinu.edu
Virginia Commonwealth University (VA)	www.vcu.edu
Virginia Intermont College (VA) (closed summer 2014)	www.vic.edu
Virginia Military Institute (VA)	www.vmi.edu
Virginia Polytechnic Institute & State University (VA)	www.vt.edu
Virginia State University (VA)	www.vsu.edu
Virginia Union University (VA)	www.vuu.edu
Virginia Wesleyan College (VA)	www.vwc.edu
Viterbo University (WI)	www.viterbo.edu
Voorhees College (SC)	voorhees.edu
Wabash College (IN)	www.wabash.edu
Wade College (TX)	www.wadecollege.edu
Wagner College (NY)	wagner.edu
Wake Forest University (NC)	www.wfu.edu
Walden University (MN)	www.waldenu.edu
Waldorf College (IA)	www.waldorf.edu
Walla Walla University (WA)	www.wallawalla.edu
Walsh College (MI)	www.walshcollege.edu
Walsh University (OH)	www.walsh.edu
Warner Pacific College (OR)	www.warnerpacific.edu
Warner University (FL)	warner.edu
Warren Wilson College (NC)	www.warren-wilson.edu
Wartburg College (IA)	www.wartburg.edu
Wartburg Theological Seminary (IA)	www.wartburgseminary.edu
Washburn University (KS)	www.washburn.edu
Washington & Jefferson College (PA)	www.washjeff.edu
Washington & Lee University (VA)	www.wlu.edu
Washington Adventist University (MD)	www.wau.edu
Washington Bible College/Capital Bible Seminary (MD)	www.bible.edu
Washington College (MD)	www.washcoll.edu
Washington State University (WA)	www.wsu.edu
Washington State University–Spokane (WA)	spokane.wsu.edu
Washington State University–Tri-Cities (WA)	www.tricity.wsu.edu
Washington State University–Vancouver (WA)	www.vancouver.wsu.edu
Washington Theological Union (DC)	www.wtu.edu
Washington University in Saint Louis (MO)	wustl.edu
Watkins College of Art, Design, & Film (TN)	www.watkins.edu
Wayland Baptist University (TX)	www.wbu.edu
Wayne State College (NE)	www.wsc.edu
Wayne State University (MI)	wayne.edu
Waynesburg University (PA)	www.waynesburg.edu
Webb Institute (NY)	www.webb.edu
Webber International University (FL)	webber.edu
Weber State University (UT)	www.weber.edu
Webster University (MO)	www.webster.edu
Welch College (TN)	www.welch.edu
Wellesley College (MA)	www.wellesley.edu
Wells College (NY)	www.wells.edu
Wentworth Institute of Technology (MA)	www.wit.edu
Wesley College (DE)	www.wesley.edu
Wesley Theological Seminary (DC)	www.wesleyseminary.edu
Wesleyan College (GA)	www.wesleyancollege.edu
Wesleyan University (CT)	www.wesleyan.edu
West Chester University of Pennsylvania (PA)	www.wcupa.edu
West Liberty University (WV)	westliberty.edu
West Texas A&M University (TX)	www.wtamu.edu
West Virginia State University (WV)	www.wvstateu.edu
West Virginia University (WV)	www.wvu.edu
West Virginia University Institute of Technology (WV)	www.wvutech.edu
West Virginia University at Parkersburg (WV)	www.wvup.edu
West Virginia Wesleyan College (WV)	www.wvwc.edu
Western Carolina University (NC)	www.wcu.edu
Western Connecticut State University (CT)	www.wcsu.edu
Western Governors University (UT)	www.wgu.edu
Western Governors University–Indiana (IN)	indiana.wgu.edu
Western Governors University–Missouri (MO)	missouri.wgu.edu
Western Governors University–Tennessee (TN)	tennessee.wgu.edu
Western Governors University–Texas (TX)	texas.wgu.edu
Western Governors University–Washington (WA)	washington.wgu.edu
Western Illinois University (IL)	www.wiu.edu
Western International University (AZ)	west.edu
Western Kentucky University (KY)	www.wku.edu
Western Michigan University (MI)	wmich.edu
Western Nevada College (NV)	www.wnc.edu
Western New England University (MA)	www.wne.edu
Western New Mexico University (NM)	wnmu.edu
Western Oregon University (OR)	www.wou.edu
Western Seminary (OR)	www.westernseminary.edu
Western State Colorado University (CO)	www.western.edu
Western State University College of Law (CA)	www.wsulaw.edu
Western University of Health Sciences (CA)	www.westernu.edu
Western Washington University (WA)	www.wwu.edu
Westfield State University (MA)	www.westfield.ma.edu
Westminster College (PA)	www.westminster.edu
Westminster College (MO)	www.westminster-mo.edu
Westminster College (UT)	www.westminstercollege.edu
Westminster Theological Seminary (PA)	www.wts.edu
Westminster Seminary California (CA)	www.wscal.edu
Westmont College (CA)	www.westmont.edu
Wheaton College (IL)	www.wheaton.edu
Wheaton College (MA)	wheatoncollege.edu
Wheeling Jesuit University (WV)	www.wju.edu
Wheelock College (MA)	www.wheelock.edu
Whitman College (WA)	www.whitman.edu
Whittier College (CA)	www.whittier.edu
Whitworth University (WA)	www.whitworth.edu
Wichita State University (KS)	www.wichita.edu
Widener University (PA)	www.widener.edu
Wilberforce University (OH)	www.wilberforce.edu
Wiley College (TX)	www.wileyc.edu
Wilkes University (PA)	www.wilkes.edu
Willamette University (OR)	www.willamette.edu
William Carey University (MS)	www.wmcarey.edu
William Jessup University (CA)	www.jessup.edu
William Jewell College (MO)	www.jewell.edu
William Penn University (IA)	www.wmpenn.edu
William Paterson University (NJ)	www.wpunj.edu
William Woods University (MO)	www.williamwoods.edu
Williams Baptist College (AR)	www.wbcoll.edu
Williams College (MA)	www.williams.edu
Wilmington University (DE)	www.wilmu.edu
Wilmington College (OH)	www.wilmington.edu
Wilson College (PA)	www.wilson.edu
Wingate University (NC)	www.wingate.edu
Winona State University (MN)	www.winona.edu
Winston-Salem State University (NC)	www.wssu.edu
Winthrop University (SC)	www.winthrop.edu
Wisconsin Lutheran College (WI)	www.wlc.edu
Wisconsin School of Professional Psychology (WI)	wspp.edu
Wittenberg University (OH)	www.wittenberg.edu
Wofford College (SC)	www.wofford.edu
Won Institute of Graduate Studies (PA)	www.woninstitute.edu
Woodbury University (CA)	www.woodbury.edu
Woods Hole Oceanographic Institution (MA)	www.whoi.edu
Worcester Polytechnic Institute (MA)	www.wpi.edu
Worcester State University (MA)	www.worcester.edu
The Wright Institute (CA)	www.wi.edu
Wright State University (OH)	www.wright.edu
Babson College (MA)	www.babson.edu
Bacone College (OK)	www.bacone.edu
Baldwin-Wallace College (OH)	www.bw.edu
Ball State University (IN)	cms.bsu.edu
Baker College (MI)	www.baker.edu
Baker University (KS)	www.bakeru.edu
Bangor Theological Seminary (ME) (closed 22 June 2013)	www.bts.edu
Bank Street College of Education (NY)	bankstreet.edu
Baptist Bible College (MO)	www.gobbc.edu
Baptist Bible College & Seminary (PA)	www.bbc.edu
The Baptist College of Florida (FL)	www.baptistcollege.edu
Baptist Memorial College of Health Sciences (TN)	www.bchs.edu
Baptist Missionary Association Theological Seminary (TX)	bmats.edu
Barclay College (KS)	www.barclaycollege.edu
Bard College (NY)	www.bard.edu
Bard College at Simon's Rock (MA)	simons-rock.edu
Barnard College (NY)	barnard.edu
Barry University (FL)	www.barry.edu
Barton College (NC)	www.barton.edu
Bastyr University (WA)	www.bastyr.edu
Bates College (ME)	www.bates.edu
Bauder College (GA)	www.bauder.edu
Bay Path College (MA)	www.baypath.edu
Bay State College (MA)	www.baystate.edu
Baylor College of Medicine (TX)	www.bcm.edu
Baylor University (TX)	www.baylor.edu
Beacon College (FL)	www.beaconcollege.edu
Becker College (MA)	www.becker.edu
Belhaven University (MS)	www.belhaven.edu
Bellarmine University (KY)	www.bellarmine.edu
Bellevue College (WA)	www.bellevuecollege.edu
Bellevue University (NE)	www.bellevue.edu
Bellin College (WI)	www.bellincollege.edu
Belmont University (TN)	www.belmont.edu
Belmont Abbey College (NC)	belmontabbeycollege.edu
Beloit College (WI)	www.beloit.edu
Bemidji State University (MN)	www.bemidjistate.edu
Benedict College (SC)	www.benedict.edu
Benedictine College (KS)	www.benedictine.edu
Benedictine University (IL)	www.ben.edu
Benjamin Franklin Institute of Technology (MA)	www.bfit.edu
Bennett College for Women (NC)	www.bennett.edu
Bennington College (VT)	www.bennington.edu
Bentley University (MA)	www.bentley.edu
Berea College (KY)	www.berea.edu
Berkeley College (NJ)	berkeleycollege.edu
Berklee College of Music (MA)	www.berklee.edu
Berry College (GA)	www.berry.edu
Bethany College (KS)	www.bethanylb.edu
Bethany College (WV)	www.bethanywv.edu
Bethany Lutheran College (MN)	www.blc.edu
Bethany Theological Seminary (IN)	www.bethanyseminary.edu
Bethel College (IN)	www.bethelcollege.edu
Bethel College (KS)	www.bethelks.edu
Bethel University & Seminary (MN)	www.bethel.edu
Bethel University (TN)	www.bethelu.edu
Bethesda University of California (CA)	buc.edu
Bethune-Cookman University (FL)	www.cookman.edu
Beulah Heights University (GA)	www.beulah.org
Biblical Theological Seminary (PA)	www.biblical.edu
Biola University (CA)	www.biola.edu
Birmingham-Southern College (AL)	www.bsc.edu
Bismark State College (ND)	www.bismarckstate.edu
Black Hills State University (SD)	www.bhsu.edu
Blackburn College (IL)	www.blackburn.edu
Blessing-Rieman College of Nursing (IL)	www.brcn.edu
Bloomfield College (NJ)	www.bloomfield.edu
Bloomsburg University of Pennsylvania (PA)	www.bloomu.edu
Blue Mountain College (MS)	www.bmc.edu
Bluefield College (VA)	www.bluefield.edu
Bluefield State College (WV)	bluefieldstate.edu
Bluffton University (OH)	www.bluffton.edu
Boise State University (ID)	www.boisestate.edu
Boricua College (NY)	www.boricuacollege.edu
Boston Architectural College (MA)	www.the-bac.edu
Boston College (MA)	www.bc.edu
Boston Conservatory (MA)	www.bostonconservatory.edu
Boston Graduate School of Psychoanalysis (MA)	www.bgsp.edu
Boston University (MA)	www.bu.edu
Bowdoin College (ME)	www.bowdoin.edu
Bowie State University (MD)	www.bowiestate.edu
Bowling Green State University (OH)	www.bgsu.edu
Bradley University (IL)	www.bradley.edu
Brandeis University (MA)	www.brandeis.edu
Brandman University (CA)	www.brandman.edu
Brenau University (GA)	www.brenau.edu
Brescia University (KY)	www.brescia.edu
Brevard College (NC)	www.brevard.edu
Brewton-Parker College (GA)	www.bpc.edu
Briar Cliff University (IA)	www.briarcliff.edu
Briarcliffe College (NY)	www.briarcliffe.edu
Bridgewater College (VA)	www.bridgewater.edu
Bridgewater State University (MA)	www.bridgew.edu
Brigham Young University (UT)	www.byu.edu
Brigham Young University–Hawaii (HI)	byuh.edu
Brigham Young University–Idaho (ID)	www.byui.edu
Brite Divinity School (TX)	brite.edu
Broward College (FL)	www.broward.edu
Brown University (RI)	www.brown.edu
Bryan College (TN)	www.bryan.edu
Bryan College of Health Sciences (NE)	www.bryanhealth.com
Bryant University (RI)	www.bryant.edu
Bryn Athyn College (PA)	www.brynathyn.edu
Bryn Mawr College (PA)	www.brynmawr.edu
Bucknell University (PA)	www.bucknell.edu
Buena Vista University (IA)	www.bvu.edu
Burlington College (VT)	www.burlington.edu
Butler University (IN)	www.butler.edu
Cabarrus College of Health Sciences (NC)	www.cabarruscollege.edu
Cabrini College (PA)	www.cabrini.edu
Cairn University (PA)	cairn.edu
Caldwell College (NJ)	www.caldwell.edu
California Baptist University (CA)	www.calbaptist.edu
California College of the Arts (CA)	www.cca.edu
California Institute of the Arts (CA)	calarts.edu
California Institute of Integral Studies (CA)	www.ciis.edu
California Institute of Technology (CA)	www.caltech.edu
